"NAME","GENDER","ORIGIN","ETYMOLOGY","NOTES","CITATION","LINK","AREA","EARLIEST","LATEST","MENTIONS","SIXTH","SEVENTH","EIGHTH","NINTH","TENTH","ELEVENTH","TWELFTH","THIRTEENTH","FOURTEENTH","FIFTEENTH","SIXTEENTH","MEANING","FIRST_LETTER","LENGTH","TOTAL_MENTIONS"
"Adolf","male","Old High German","Old High German adal 'noble' + Old High German wolf, Gothic wulf 'wolf'.","The name of a 5th C king of the Visigoths, a 9th C Spanish saint, a 13th C German saint, a 13th C king of the Romans, and a late 16th C king of Sweden.","M. Slíz, S.L. Uckelman. ""Adolf"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adolf.","http://dmnes.org/name/Adolf","Brabant",1312,1312,1,0,0,0,0,0,0,0,0,1,0,0,"'noble' 'wolf'","A",5,29
"Adolf","male","Old High German","Old High German adal 'noble' + Old High German wolf, Gothic wulf 'wolf'.","The name of a 5th C king of the Visigoths, a 9th C Spanish saint, a 13th C German saint, a 13th C king of the Romans, and a late 16th C king of Sweden.","M. Slíz, S.L. Uckelman. ""Adolf"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adolf.","http://dmnes.org/name/Adolf","Latvia",1287,1287,1,0,0,0,0,0,0,0,1,0,0,0,"'noble' 'wolf'","A",5,29
"Adrebald","male","Old Saxon","Old Saxon adro, Old High German adar 'fast' + Old High German bald 'bold'.",NA,"S.L. Uckelman. ""Adrebald"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrebald.","http://dmnes.org/name/Adrebald","France",823,989,2,0,0,0,1,1,0,0,0,0,0,0,"'fast' 'bold'","A",8,2
"Adrebert","male","Old Saxon","Old Saxon adro, Old High German adar 'fast' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.",NA,"S.L. Uckelman. ""Adrebert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrebert.","http://dmnes.org/name/Adrebert","France",519,519,1,1,0,0,0,0,0,0,0,0,0,0,"'fast' 'bright'","A",8,1
"Adrehar","male","Old Saxon","Old Saxon adro, Old High German adar 'fast' + Old High German heri 'host, army'.",NA,"S.L. Uckelman. ""Adrehar"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrehar.","http://dmnes.org/name/Adrehar","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'fast' 'host, army'","A",7,2
"Adrehar","male","Old Saxon","Old Saxon adro, Old High German adar 'fast' + Old High German heri 'host, army'.",NA,"S.L. Uckelman. ""Adrehar"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrehar.","http://dmnes.org/name/Adrehar","The Netherlands",714,714,1,0,0,1,0,0,0,0,0,0,0,0,"'fast' 'host, army'","A",7,2
"Adrehilde","female","Old Saxon","Old Saxon adro, Old High German adar 'fast' + Old High German hiltja 'battle'.",NA,"S.L. Uckelman. ""Adrehilde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrehilde.","http://dmnes.org/name/Adrehilde","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'fast' 'battle'","A",9,1
"Adremar","male","Old Saxon","Old Saxon adro, Old High German adar 'fast' + Old High German, Old Saxon māri from Proto-Germanic *mērijaz 'famous'.",NA,"S.L. Uckelman. ""Adremar"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adremar.","http://dmnes.org/name/Adremar","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'fast' 'famous'","A",7,1
"Adrewic","male","Old Saxon","Old Saxon adro, Old High German adar 'fast' + Old Saxon, Old English wig, Old High German wīc 'war, battle'.",NA,"S.L. Uckelman. ""Adrewic"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrewic.","http://dmnes.org/name/Adrewic","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'fast' 'war, battle'","A",7,1
"Adrian","male","Latin","Latin Hadrianus 'from the Roman harbor Aadria'.","The name of two 4th C martyrs, an 8th C pope, an 8th C saint, two 9th C popes, a 9th C Scottish saint, a 12th C pope, a 13th C pope, a 16th C pope, and two 16th C Russian saints.","M. Slíz, S.L. Uckelman. ""Adrian"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrian.","http://dmnes.org/name/Adrian","England",1560,1599,31,0,0,0,0,0,0,0,0,0,0,31,"'from the Roman harbor Aadria'","A",6,96
"Adrian","male","Latin","Latin Hadrianus 'from the Roman harbor Aadria'.","The name of two 4th C martyrs, an 8th C pope, an 8th C saint, two 9th C popes, a 9th C Scottish saint, a 12th C pope, a 13th C pope, a 16th C pope, and two 16th C Russian saints.","M. Slíz, S.L. Uckelman. ""Adrian"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrian.","http://dmnes.org/name/Adrian","France",823,1567,8,0,0,0,1,0,0,0,0,2,1,4,"'from the Roman harbor Aadria'","A",6,96
"Adrian","male","Latin","Latin Hadrianus 'from the Roman harbor Aadria'.","The name of two 4th C martyrs, an 8th C pope, an 8th C saint, two 9th C popes, a 9th C Scottish saint, a 12th C pope, a 13th C pope, a 16th C pope, and two 16th C Russian saints.","M. Slíz, S.L. Uckelman. ""Adrian"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrian.","http://dmnes.org/name/Adrian","Hungary",1304,1342,10,0,0,0,0,0,0,0,0,10,0,0,"'from the Roman harbor Aadria'","A",6,96
"Adrian","male","Latin","Latin Hadrianus 'from the Roman harbor Aadria'.","The name of two 4th C martyrs, an 8th C pope, an 8th C saint, two 9th C popes, a 9th C Scottish saint, a 12th C pope, a 13th C pope, a 16th C pope, and two 16th C Russian saints.","M. Slíz, S.L. Uckelman. ""Adrian"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrian.","http://dmnes.org/name/Adrian","Italy",1154,1237,3,0,0,0,0,0,0,2,1,0,0,0,"'from the Roman harbor Aadria'","A",6,96
"Adrian","male","Latin","Latin Hadrianus 'from the Roman harbor Aadria'.","The name of two 4th C martyrs, an 8th C pope, an 8th C saint, two 9th C popes, a 9th C Scottish saint, a 12th C pope, a 13th C pope, a 16th C pope, and two 16th C Russian saints.","M. Slíz, S.L. Uckelman. ""Adrian"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrian.","http://dmnes.org/name/Adrian","Germany",786,1157,6,0,0,3,1,1,0,1,0,0,0,0,"'from the Roman harbor Aadria'","A",6,96
"Adrian","male","Latin","Latin Hadrianus 'from the Roman harbor Aadria'.","The name of two 4th C martyrs, an 8th C pope, an 8th C saint, two 9th C popes, a 9th C Scottish saint, a 12th C pope, a 13th C pope, a 16th C pope, and two 16th C Russian saints.","M. Slíz, S.L. Uckelman. ""Adrian"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrian.","http://dmnes.org/name/Adrian","The Netherlands",1560,1599,33,0,0,0,0,0,0,0,0,0,0,33,"'from the Roman harbor Aadria'","A",6,96
"Adrian","male","Latin","Latin Hadrianus 'from the Roman harbor Aadria'.","The name of two 4th C martyrs, an 8th C pope, an 8th C saint, two 9th C popes, a 9th C Scottish saint, a 12th C pope, a 13th C pope, a 16th C pope, and two 16th C Russian saints.","M. Slíz, S.L. Uckelman. ""Adrian"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrian.","http://dmnes.org/name/Adrian","Spain",1124,1510,2,0,0,0,0,0,0,1,0,0,0,1,"'from the Roman harbor Aadria'","A",6,96
"Adrian","male","Latin","Latin Hadrianus 'from the Roman harbor Aadria'.","The name of two 4th C martyrs, an 8th C pope, an 8th C saint, two 9th C popes, a 9th C Scottish saint, a 12th C pope, a 13th C pope, a 16th C pope, and two 16th C Russian saints.","M. Slíz, S.L. Uckelman. ""Adrian"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrian.","http://dmnes.org/name/Adrian","Belgium",1165,1597,2,0,0,0,0,0,0,1,0,0,0,1,"'from the Roman harbor Aadria'","A",6,96
"Adrian","male","Latin","Latin Hadrianus 'from the Roman harbor Aadria'.","The name of two 4th C martyrs, an 8th C pope, an 8th C saint, two 9th C popes, a 9th C Scottish saint, a 12th C pope, a 13th C pope, a 16th C pope, and two 16th C Russian saints.","M. Slíz, S.L. Uckelman. ""Adrian"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrian.","http://dmnes.org/name/Adrian","Switzerland",1504,1504,1,0,0,0,0,0,0,0,0,0,0,1,"'from the Roman harbor Aadria'","A",6,96
"Adriana","female",NA,"Fem. of Adrian.",NA,"S.L. Uckelman. ""Adriana"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adriana.","http://dmnes.org/name/Adriana","England",1583,1590,3,0,0,0,0,0,0,0,0,0,0,3,NA,"A",7,9
"Adriana","female",NA,"Fem. of Adrian.",NA,"S.L. Uckelman. ""Adriana"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adriana.","http://dmnes.org/name/Adriana","France",823,1571,5,0,0,0,1,0,0,0,0,0,0,4,NA,"A",7,9
"Adriana","female",NA,"Fem. of Adrian.",NA,"S.L. Uckelman. ""Adriana"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adriana.","http://dmnes.org/name/Adriana","Italy",1513,1513,1,0,0,0,0,0,0,0,0,0,0,1,NA,"A",7,9
"Adrulf","male","Old Saxon","Old Saxon adro, Old High German adar 'fast' + Old High German wolf, Gothic wulf 'wolf'.",NA,"S.L. Uckelman. ""Adrulf"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrulf.","http://dmnes.org/name/Adrulf","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'fast' 'wolf'","A",6,2
"Adrulf","male","Old Saxon","Old Saxon adro, Old High German adar 'fast' + Old High German wolf, Gothic wulf 'wolf'.",NA,"S.L. Uckelman. ""Adrulf"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adrulf.","http://dmnes.org/name/Adrulf","Spain",889,889,1,0,0,0,1,0,0,0,0,0,0,0,"'fast' 'wolf'","A",6,2
"Advocat","male","Latin","Latin advocatus 'counselor, advocate'.",NA,"S.L. Uckelman. ""Advocat"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Advocat.","http://dmnes.org/name/Advocat","Brabant",1312,1312,1,0,0,0,0,0,0,0,0,1,0,0,"'counselor, advocate'","A",7,1
"Africana","female","Latin","Latin africana 'African [woman]'.",NA,"S.L. Uckelman. ""Africana"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Africana.","http://dmnes.org/name/Africana","France",1094,1094,1,0,0,0,0,0,1,0,0,0,0,0,"'African [woman]'","A",8,1
"Aga","female","Proto-Germanic","Proto-Germanic *agio 'blade', or a pet form of any of various names with this as a prototheme.",NA,"S.L. Uckelman. ""Aga"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Aga.","http://dmnes.org/name/Aga","France",657,1179,4,0,1,0,1,1,0,1,0,0,0,0,"'blade'","A",3,4
"Agapetus","male","Greek","Greek ἀγαπητός 'dear, beloved, delightful'.","The name of a 6th C pope and a 10th C pope.","S.L. Uckelman. ""Agapetus"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agapetus.","http://dmnes.org/name/Agapetus","France",1050,1052,2,0,0,0,0,0,2,0,0,0,0,0,"'dear, beloved, delightful'","A",8,3
"Agapetus","male","Greek","Greek ἀγαπητός 'dear, beloved, delightful'.","The name of a 6th C pope and a 10th C pope.","S.L. Uckelman. ""Agapetus"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agapetus.","http://dmnes.org/name/Agapetus","Germany",948,948,1,0,0,0,0,1,0,0,0,0,0,0,"'dear, beloved, delightful'","A",8,3
"Agatha","female","Ancient Greek","Ancient Greek ἀγαθή 'good'.","The name of a 3rd C Sicilian martyr whose cult was widespread throughout both the Western and Eastern churches, and a 10th C Bulgarian empress.","R. Le Get, M. Slíz, J. Uckelman, S.L. Uckelman. ""Agatha"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agatha.","http://dmnes.org/name/Agatha","England",1185,1592,12,0,0,0,0,0,0,2,1,3,1,5,"'good'","A",6,30
"Agatha","female","Ancient Greek","Ancient Greek ἀγαθή 'good'.","The name of a 3rd C Sicilian martyr whose cult was widespread throughout both the Western and Eastern churches, and a 10th C Bulgarian empress.","R. Le Get, M. Slíz, J. Uckelman, S.L. Uckelman. ""Agatha"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agatha.","http://dmnes.org/name/Agatha","France",1127,1378,6,0,0,0,0,0,0,1,2,3,0,0,"'good'","A",6,30
"Agatha","female","Ancient Greek","Ancient Greek ἀγαθή 'good'.","The name of a 3rd C Sicilian martyr whose cult was widespread throughout both the Western and Eastern churches, and a 10th C Bulgarian empress.","R. Le Get, M. Slíz, J. Uckelman, S.L. Uckelman. ""Agatha"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agatha.","http://dmnes.org/name/Agatha","Hungary",1302,1340,3,0,0,0,0,0,0,0,0,3,0,0,"'good'","A",6,30
"Agatha","female","Ancient Greek","Ancient Greek ἀγαθή 'good'.","The name of a 3rd C Sicilian martyr whose cult was widespread throughout both the Western and Eastern churches, and a 10th C Bulgarian empress.","R. Le Get, M. Slíz, J. Uckelman, S.L. Uckelman. ""Agatha"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agatha.","http://dmnes.org/name/Agatha","Italy",1348,1527,3,0,0,0,0,0,0,0,0,2,0,1,"'good'","A",6,30
"Agatha","female","Ancient Greek","Ancient Greek ἀγαθή 'good'.","The name of a 3rd C Sicilian martyr whose cult was widespread throughout both the Western and Eastern churches, and a 10th C Bulgarian empress.","R. Le Get, M. Slíz, J. Uckelman, S.L. Uckelman. ""Agatha"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agatha.","http://dmnes.org/name/Agatha","Germany",1149,1403,3,0,0,0,0,0,0,1,1,0,1,0,"'good'","A",6,30
"Agatha","female","Ancient Greek","Ancient Greek ἀγαθή 'good'.","The name of a 3rd C Sicilian martyr whose cult was widespread throughout both the Western and Eastern churches, and a 10th C Bulgarian empress.","R. Le Get, M. Slíz, J. Uckelman, S.L. Uckelman. ""Agatha"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agatha.","http://dmnes.org/name/Agatha","Belgium",1597,1597,1,0,0,0,0,0,0,0,0,0,0,1,"'good'","A",6,30
"Agatha","female","Ancient Greek","Ancient Greek ἀγαθή 'good'.","The name of a 3rd C Sicilian martyr whose cult was widespread throughout both the Western and Eastern churches, and a 10th C Bulgarian empress.","R. Le Get, M. Slíz, J. Uckelman, S.L. Uckelman. ""Agatha"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agatha.","http://dmnes.org/name/Agatha","Czech Republic",1349,1349,1,0,0,0,0,0,0,0,0,1,0,0,"'good'","A",6,30
"Agatha","female","Ancient Greek","Ancient Greek ἀγαθή 'good'.","The name of a 3rd C Sicilian martyr whose cult was widespread throughout both the Western and Eastern churches, and a 10th C Bulgarian empress.","R. Le Get, M. Slíz, J. Uckelman, S.L. Uckelman. ""Agatha"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agatha.","http://dmnes.org/name/Agatha","Latvia",1522,1522,1,0,0,0,0,0,0,0,0,0,0,1,"'good'","A",6,30
"Agbert","male","Proto-Germanic","Proto-Germanic *agio 'blade' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.",NA,"S.L. Uckelman. ""Agbert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agbert.","http://dmnes.org/name/Agbert","France",823,825,2,0,0,0,2,0,0,0,0,0,0,0,"'blade' 'bright'","A",6,2
"Agenilde","female","Old French","Old French agin lengthened from Proto-Germanic *agio 'blade' + Old High German hiltja 'battle'.",NA,"S.L. Uckelman. ""Agenilde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agenilde.","http://dmnes.org/name/Agenilde","England",1189,1189,1,0,0,0,0,0,0,1,0,0,0,0,"'blade' 'battle'","A",8,2
"Agenilde","female","Old French","Old French agin lengthened from Proto-Germanic *agio 'blade' + Old High German hiltja 'battle'.",NA,"S.L. Uckelman. ""Agenilde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agenilde.","http://dmnes.org/name/Agenilde","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'battle'","A",8,2
"Agerbert","male","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French ag(e)r + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.",NA,"S.L. Uckelman. ""Agerbert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Agerbert.","http://dmnes.org/name/Agerbert","France",519,519,1,1,0,0,0,0,0,0,0,0,0,0,"'blade' 'bright'","A",8,1
